table sam0(s0,ss0) Billions of Current USD
              pdr           wht           gro           v_f           osd           c_b           pfb           ocr           ctl           oap           rmk           wol           frs           fsh           coa           oil           gas           omn           cmt           omt           vol           mil           pcr           sgr           ofd           b_t           tex           wap           lea           lum           ppp           p_c           crp           nmm           i_s           nfm           fmp           mvh           otn           ele           ome           omf           ely           gdt           wtr           cns           trd           otp           wtp           atp           cmn           ofi           isr           obs           ros           osg           dwe           UnSkil        Skill         Captl         LandR         natrs         hhsld         gov           inv           depry         trdmg         indtx         prdtx         imptx         exptx         dirtx         row
vol           8.627E-06     5.231E-04     1.584E-04     9.853E-04     1.386E-03     1.575E-05     4.814E-03     1.588E-04     8.259E-04     5.123E-03     6.338E-03     9.951E-05     5.382E-05     4.734E-03     1.720E-10     1.415E-04     7.520E-07     3.000E-09     1.325E-03     1.650E-04     9.651E-02     8.414E-03     4.801E-05     3.407E-02     1.129E+00     7.939E-03     2.833E-06     3.000E-08     3.780E-07     1.371E-06     7.132E-06     2.347E-03     5.901E-04     1.154E-05     1.220E-07     5.030E-19     1.920E-07     2.000E-09     2.350E-07     1.560E-07     2.380E-07     8.411E-06     3.267E-05     2.660E-05     1.467E-06     3.915E-04     3.020E-01     2.618E-03     7.077E-05     1.681E-03     1.330E-07     2.090E-07     5.915E-06     1.875E-02     2.822E-02     1.766E-02     1.670E-07     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.673E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.242E+01
mil           1.960E-07     7.784E-05     7.942E-06     2.613E-04     2.942E-06     1.350E-05     8.883E-03     4.236E-06     4.604E-05     2.169E-04     3.409E-04     3.513E-05     1.599E-04     1.446E-02     5.279E-10     9.190E-05     3.872E-06     5.000E-09     4.032E-03     4.780E-04     1.154E-03     1.558E+02     1.397E-04     1.046E-01     2.778E+01     2.167E-02     4.119E-06     5.400E-08     3.730E-07     2.110E-07     4.336E-06     4.082E-05     4.127E-04     3.423E-06     1.080E-07     2.339E-19     2.630E-07     5.000E-09     1.732E-06     1.480E-07     1.950E-07     4.660E-06     8.809E-05     8.135E-05     7.368E-06     1.183E-03     9.255E-01     6.163E-03     6.587E-03     2.018E-03     1.107E-05     2.844E-06     1.069E-05     5.733E-02     9.099E-02     5.903E-02     5.100E-07     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.546E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.435E+02
pcr           7.300E-08     4.452E-06     1.143E-06     2.751E-05     8.990E-07     1.618E-06     2.914E-06     1.933E-06     1.832E-05     1.071E-04     8.031E-05     7.754E-06     4.268E-05     3.775E-03     1.363E-10     1.650E-05     6.730E-07     7.853E-11     1.030E-03     1.221E-04     3.061E-04     5.209E-03     1.164E-02     2.707E-02     7.509E-01     8.873E-01     1.090E-07     5.139E-10     1.200E-08     1.000E-09     8.180E-07     3.870E-07     4.950E-05     9.080E-07     9.000E-09     2.861E-20     7.000E-09     3.917E-10     6.000E-08     1.000E-09     4.000E-09     5.000E-08     2.070E-05     2.090E-05     9.800E-07     3.034E-04     2.405E-01     2.688E-03     1.235E-04     7.060E-05     8.700E-08     1.010E-07     3.588E-06     1.477E-02     2.239E-02     1.453E-02     1.320E-07     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.583E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.566E+00
sgr           5.130E-06     4.154E-04     1.534E-04     3.224E-03     7.318E-05     3.628E-04     2.854E-04     8.706E-05     1.383E-04     2.935E-04     1.000E-03     7.251E-05     2.719E-05     2.461E-03     6.520E-11     2.169E-05     5.350E-07     3.758E-10     1.603E-04     2.108E-05     9.495E-05     3.346E-03     6.839E-06     6.381E-03     1.252E+01     4.158E-03     1.670E-07     1.100E-08     3.100E-08     1.000E-09     3.470E-07     8.972E-05     2.607E-04     3.540E-07     2.600E-08     2.292E-20     4.100E-08     1.869E-10     1.150E-07     1.000E-09     1.100E-08     4.130E-07     3.764E-05     1.480E-05     1.459E-06     1.994E-04     1.574E-01     1.425E-03     5.397E-04     2.284E-04     3.700E-08     6.750E-07     9.917E-06     9.761E-03     1.490E-02     9.342E-03     5.200E-08     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.645E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.086E+01
ofd           4.592E-04     2.532E-02     8.809E-03     8.297E-02     8.249E-03     1.872E-02     3.997E-02     6.095E-03     4.605E-01     2.473E+00     1.368E+00     4.411E-02     2.995E-03     2.683E-01     8.000E-09     1.580E-03     2.774E-05     4.400E-08     4.783E-02     6.496E-03     7.356E+00     2.617E+01     1.667E-03     1.223E+00     2.747E+02     2.926E+01     1.242E-05     8.170E-07     8.460E-06     4.760E-07     8.946E-05     9.106E-05     6.774E-03     7.271E-05     4.588E-06     1.043E-17     3.191E-06     3.600E-08     5.576E-06     8.050E-07     1.236E-06     5.957E-06     1.484E-03     1.474E-03     7.060E-05     2.167E-02     1.705E+01     1.200E-01     4.371E-02     1.076E-01     1.129E-05     1.022E-05     3.744E-05     1.056E+00     1.614E+00     1.010E+00     7.618E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.286E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.134E+03
b_t           1.974E-06     3.566E-04     6.680E-05     7.001E-04     2.083E-05     9.776E-05     7.793E-04     3.739E-05     2.701E-04     6.689E-04     1.380E-03     8.341E-04     9.503E-04     8.569E-02     3.000E-09     3.532E-03     1.166E-04     1.280E-07     2.358E-02     2.788E-03     6.007E-03     1.196E-01     8.252E-04     6.140E-01     1.895E-01     5.341E+01     1.711E-06     1.070E-07     6.650E-07     1.570E-07     2.330E-06     4.222E-05     1.902E-03     8.073E-06     2.440E-07     6.068E-19     5.690E-07     2.400E-08     1.012E-05     1.930E-07     4.010E-07     2.230E-06     4.819E-04     4.764E-04     2.987E-05     6.992E-03     5.479E+00     2.078E-02     8.413E-03     7.545E-02     1.381E-05     3.887E-04     7.687E-05     3.408E-01     5.239E-01     3.214E-01     3.022E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.504E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.656E+02
tex           3.750E-02     1.163E+00     8.097E-01     6.209E+00     2.267E-01     9.568E-04     2.976E+00     1.893E-01     1.534E-01     9.756E-02     4.697E-01     5.267E-01     1.384E-02     4.363E-01     8.300E-08     1.784E+01     6.196E-01     5.272E-04     1.270E-02     5.431E-04     1.953E-03     4.919E-02     8.388E-05     4.686E-04     9.316E-02     9.328E-02     5.816E+00     3.399E+00     3.418E-01     1.124E-01     3.832E-02     5.517E-02     8.488E-01     3.077E-02     9.189E-02     1.333E-13     2.540E-01     2.807E-04     4.067E-02     2.395E-02     3.057E-02     1.940E-01     6.815E-01     6.850E-01     3.138E-02     3.272E+00     6.694E-01     3.442E-02     1.110E-02     6.019E-03     4.276E-05     3.904E-05     2.614E-05     1.551E-02     2.298E+00     1.541E-01     2.557E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.411E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.570E+02
wap           5.477E-02     1.660E+00     1.166E+00     9.023E+00     3.268E-01     1.396E-03     4.323E+00     2.732E-01     2.204E-01     1.364E-01     6.739E-01     7.717E-01     2.006E-02     6.323E-01     3.300E-08     2.464E+01     1.639E+00     7.651E-04     1.819E-02     7.875E-04     2.573E-03     7.203E-02     1.094E-04     3.335E-04     1.380E-01     1.365E-01     8.723E+00     4.710E+00     4.958E-01     1.618E-02     5.528E-02     8.451E-02     1.231E+00     4.515E-02     4.665E-02     8.718E-14     4.516E-01     3.718E-04     5.803E-02     3.514E-02     6.245E-02     5.749E-01     9.908E-01     9.964E-01     4.575E-02     4.742E+00     9.805E-01     5.110E-02     2.897E-02     1.348E-02     6.749E-04     5.247E-05     1.286E-05     2.999E-02     3.338E+00     2.454E-01     8.296E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.057E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.981E+02
lea           1.465E-02     4.458E-01     3.129E-01     2.416E+00     8.769E-02     3.732E-04     1.158E+00     7.315E-02     5.918E-02     3.712E-02     1.809E-01     2.064E-01     5.379E-03     1.694E-01     1.600E-08     6.607E+00     4.396E-01     2.050E-04     4.921E-03     2.059E-04     6.409E-04     1.902E-02     2.882E-05     8.488E-05     3.617E-02     3.617E-02     5.851E-01     1.210E-01     5.446E+00     1.266E-02     1.481E-02     2.139E-02     3.293E-01     1.182E-02     8.109E-03     1.733E-14     1.254E-01     1.001E-04     1.554E-02     9.310E-03     8.101E-03     1.521E-01     2.655E-01     2.790E-01     1.220E-02     1.266E+00     2.604E-01     1.284E-02     1.202E-03     5.217E-03     2.136E-04     3.264E-05     5.799E-06     6.557E-03     8.948E-01     6.105E-02     4.490E-07     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     5.456E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.610E+01
lum           6.522E-05     5.510E-03     8.668E-04     4.454E-01     7.173E-04     2.352E-05     2.011E-03     1.142E-03     9.396E-04     1.753E-03     9.286E-03     8.231E-03     3.339E-04     1.218E-02     1.090E-07     1.706E-01     5.915E-03     1.382E-06     1.680E-03     3.502E-04     2.221E-04     7.235E-02     2.462E-05     1.160E-04     1.310E-01     6.275E-02     3.197E-03     4.802E-05     9.288E-04     1.891E+01     3.488E+00     1.063E-03     1.174E-01     4.062E-03     1.089E-01     9.703E-14     3.850E-01     1.326E-02     5.527E-01     1.627E-02     1.285E-01     1.134E+01     1.354E-02     1.750E-02     4.995E-03     1.720E+01     5.277E+00     5.728E+00     3.493E-01     5.724E-01     1.213E-01     2.745E+00     6.564E-01     1.420E-01     7.552E+00     5.683E+00     6.140E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.820E+02     5.963E-01     5.352E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.069E+02
ppp           4.381E-03     1.741E-01     1.110E-01     7.805E-01     3.052E-02     1.124E-04     3.673E-01     2.494E-02     2.169E-02     1.871E-02     6.718E-02     5.814E-02     1.787E-03     5.847E-02     2.800E-08     9.204E-01     5.961E-02     1.805E-04     1.345E+00     5.657E-02     1.510E-01     4.796E+00     6.904E-03     1.640E-02     8.044E+00     8.397E+00     2.340E-02     4.812E-03     5.372E-03     1.572E+00     1.247E+01     1.199E-01     1.900E-01     3.808E-01     1.126E-02     3.413E-14     6.151E-02     1.128E-03     1.758E-01     1.057E-01     6.354E+00     7.282E+00     7.997E-01     8.043E-01     3.678E-02     8.730E+01     7.064E+00     5.911E-01     4.964E-02     1.986E-01     3.359E-01     3.368E+00     8.502E-01     6.311E+00     2.171E+00     2.883E+01     1.533E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.903E+00     6.672E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.028E+02
p_c           2.046E-01     1.897E+01     9.847E+00     4.580E+01     2.574E+00     4.828E-03     2.273E+01     1.881E+00     2.056E+00     2.704E+00     6.613E+00     1.716E+00     1.247E-01     3.148E+00     7.941E-06     2.803E-01     1.795E-02     5.398E+00     7.707E-01     3.228E-02     5.897E-02     2.255E+00     2.817E-03     2.831E-03     2.490E+00     3.058E+00     1.250E+00     2.569E-01     2.838E-01     2.317E-01     6.350E-01     1.221E+03     1.575E+02     3.619E+00     5.271E+00     7.201E-01     2.816E-01     1.865E-03     2.911E-01     7.910E+00     1.581E-01     1.100E+00     6.740E+02     1.252E-04     6.996E+00     6.248E+00     1.734E+00     6.019E+02     4.288E+01     1.499E+02     1.840E-01     5.374E-03     1.263E-03     4.786E-01     2.871E+00     1.045E+01     3.692E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.809E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.557E+03
crp           1.354E-01     6.063E+00     3.722E+00     2.411E+01     1.027E+00     3.561E-03     1.165E+01     8.055E-01     7.301E-01     6.715E-01     2.284E+00     1.724E+00     5.690E-02     2.731E-01     7.290E-07     8.464E+01     2.871E+00     1.925E-03     1.041E+00     4.390E-02     1.103E-01     3.591E+00     5.060E-03     1.125E-02     5.694E+00     6.055E+00     1.802E-01     3.638E-02     4.055E-02     2.731E-01     1.469E+00     2.016E+02     1.826E+02     2.864E+01     7.870E-02     4.829E-13     1.701E-01     1.072E-02     1.660E+00     9.966E-01     1.929E+00     2.999E+00     4.561E+01     4.586E+01     2.102E+00     9.085E+01     1.370E+02     6.411E+00     2.788E-01     4.395E-01     9.578E-03     7.727E-03     9.531E-04     2.990E+00     1.812E+01     1.319E+02     1.057E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.152E+02     6.981E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.991E+03
nmm           1.167E-02     5.628E-01     3.373E-01     2.122E+00     9.148E-02     2.913E-04     1.027E+00     7.206E-02     6.693E-02     6.455E-02     2.111E-01     1.460E-01     5.085E-03     8.914E-06     1.270E-07     7.549E+00     4.894E-01     3.769E-04     2.754E-01     1.153E-02     2.795E-02     9.292E-01     1.290E-03     2.634E-03     1.422E+00     1.547E+00     1.065E-02     2.180E-03     2.410E-03     4.294E-03     2.854E+00     1.358E-02     1.543E-01     4.397E+01     2.225E-01     1.363E-13     7.858E-02     5.875E-03     9.157E-01     5.494E-01     2.595E-02     1.312E-02     9.663E-01     9.703E-01     4.524E-02     6.156E+02     2.195E+00     4.016E-01     7.171E-02     2.699E-02     2.206E-04     7.379E-05     8.414E-06     1.080E+01     3.535E+00     1.993E+00     4.578E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.052E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.183E+02
i_s           1.757E-04     8.298E-03     3.465E-03     5.496E-02     1.488E-03     6.980E-06     4.673E-02     1.252E-02     8.230E-03     4.745E-03     3.188E-02     1.552E-03     3.457E-04     2.301E-02     1.880E-07     2.188E+02     7.326E+00     8.002E-03     1.837E-02     6.492E-04     2.115E-03     1.623E-01     9.173E-04     5.191E-04     2.678E-01     1.147E-01     1.128E-02     1.222E-03     1.846E-03     5.067E-02     5.683E-01     1.515E-01     1.034E+00     2.436E+01     2.656E+01     1.634E-12     1.334E+01     7.019E-02     1.490E+01     1.011E+00     5.864E-01     2.214E-01     2.355E+01     3.594E+01     5.935E-01     3.816E+02     3.483E+00     2.991E-01     2.265E-02     3.149E-02     9.032E-06     4.178E-06     1.366E-06     1.104E+00     8.943E-01     1.066E-01     1.764E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.815E+01     0.000E+00     7.387E-01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     9.369E+02
nfm           1.508E-04     3.321E-03     2.311E-04     9.641E-03     7.321E-05     1.468E-06     2.740E-02     4.197E-04     1.762E-04     2.936E-04     6.996E-04     7.516E-04     7.878E-05     1.236E-02     2.100E-08     1.896E+00     3.547E-02     5.767E-05     1.353E-02     2.656E-04     2.135E-04     2.869E-02     1.518E-05     7.477E-05     4.984E-02     5.170E-02     1.771E-03     4.012E-04     3.955E-04     1.752E-03     1.179E-01     3.581E-03     2.348E-01     1.530E+00     3.990E-01     1.561E-11     9.698E-01     9.990E-03     9.192E-01     1.747E+00     6.756E-02     8.946E-02     4.117E+00     2.386E+00     1.727E-02     2.672E+01     7.133E-01     1.020E-02     2.709E-03     3.942E-03     3.143E-05     1.506E-06     2.886E-06     3.403E-01     1.964E-01     2.836E-02     1.596E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.802E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.062E+02
fmp           4.515E-03     1.516E-01     1.079E-01     7.758E-01     2.987E-02     1.208E-04     3.254E-01     2.145E-02     1.865E-02     1.286E-02     5.602E-02     6.543E-02     1.605E-03     6.743E-02     3.200E-07     2.167E+01     8.516E-01     1.281E-03     8.966E-02     4.412E-03     1.435E-02     3.646E-01     4.506E-04     1.591E-03     6.806E-01     7.324E-01     2.018E-02     4.308E-03     4.768E-03     2.586E-02     2.844E-01     4.317E-02     6.811E-01     4.791E+00     2.262E-01     1.758E-13     8.817E-01     1.751E-02     3.117E+00     1.357E+00     1.093E-01     5.031E-02     1.931E+01     1.961E+01     1.296E+00     2.245E+02     7.831E+00     5.416E-01     1.322E-01     1.118E-01     1.277E-03     9.207E-05     3.769E-05     3.181E+00     3.764E+00     4.062E-01     6.994E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.795E+00     0.000E+00     2.530E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.752E+02
mvh           1.150E-02     3.741E-01     2.537E-01     1.906E+00     7.447E-02     3.537E-04     9.123E-01     5.899E-02     4.851E-02     3.127E-02     1.514E-01     1.654E-01     4.431E-03     6.204E-01     7.550E-07     1.783E+01     1.294E+00     1.177E-02     8.958E-02     4.050E-03     1.239E-02     3.662E-01     5.499E-04     2.858E-03     6.972E-01     6.715E-01     2.463E-02     5.043E-03     5.568E-03     1.117E-03     4.352E-02     1.285E+01     5.679E-01     1.906E+00     6.614E-03     2.137E-14     2.988E-02     5.284E+00     1.116E+00     4.796E-01     1.265E-02     1.454E-03     1.009E+01     9.024E+00     5.124E-01     4.762E+01     3.622E+00     4.648E+01     1.224E+00     3.408E+00     2.304E+01     6.075E-02     1.439E-02     4.194E-01     3.459E+00     1.275E+01     1.551E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.193E+01     4.623E+00     4.088E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     7.137E+02
otn           5.521E-03     2.105E-01     1.363E-01     9.539E-01     3.754E-02     1.390E-04     4.581E-01     3.048E-02     2.640E-02     2.116E-02     8.177E-02     7.378E-02     2.192E-03     3.241E-01     2.300E-08     9.472E+00     3.302E-01     6.171E-03     5.349E-02     2.239E-03     6.123E-03     1.926E-01     2.793E-04     6.848E-04     3.293E-01     3.418E-01     1.274E-02     2.612E-03     2.884E-03     3.689E-05     2.245E-02     6.542E+00     2.378E-01     9.900E-01     8.803E-03     1.280E-14     1.080E-02     2.703E-03     4.045E+00     2.515E-01     3.423E-03     1.811E-03     4.627E+00     4.642E+00     2.122E-01     2.484E+01     1.350E+00     1.242E+01     6.083E+00     1.847E+01     1.207E+01     4.248E-03     3.063E-02     3.143E-02     1.745E+00     6.564E+00     1.095E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.810E+01     0.000E+00     1.989E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.677E+02
ele           5.141E-03     2.061E-01     1.313E-01     8.950E-01     3.601E-02     1.292E-04     4.324E-01     2.901E-02     2.556E-02     2.141E-02     7.939E-02     6.804E-02     2.083E-03     3.077E-01     1.000E-08     9.002E+00     3.129E-01     5.870E-03     5.226E-02     2.190E-03     5.828E-03     1.853E-01     2.667E-04     6.313E-04     3.097E-01     3.242E-01     1.208E-02     2.482E-03     2.740E-03     3.134E-06     2.133E-02     6.220E+00     2.263E-01     9.409E-01     4.571E-03     1.636E-14     1.155E-02     2.574E-03     4.016E-01     2.036E+00     3.819E-03     1.139E-03     4.386E+00     4.406E+00     2.017E-01     2.363E+01     1.284E+00     1.612E+01     1.112E+00     1.410E+01     1.148E+01     3.037E-02     5.445E-03     3.584E-02     1.656E+00     6.232E+00     9.724E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.622E+01     0.000E+00     1.891E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.365E+02
ome           3.778E-03     2.570E-01     1.371E-01     7.444E-01     6.041E-02     4.547E-04     2.732E-01     2.528E-02     2.503E-02     2.054E-02     7.562E-02     5.263E-02     2.239E-03     7.485E-02     3.199E-05     8.320E+01     5.350E+00     8.367E-05     6.974E-02     3.680E-03     1.592E-02     2.849E-01     5.716E-04     1.125E-02     6.062E-01     5.976E-01     2.261E-02     1.864E-03     2.433E-03     5.357E-01     2.098E+00     1.430E+00     1.279E+00     3.194E-02     6.919E+00     2.469E-11     4.740E+00     3.657E-02     8.129E+00     4.700E+00     5.128E+01     1.685E+00     2.909E+01     2.837E+01     1.388E+00     1.371E+01     5.561E+01     3.593E+01     1.055E+01     5.944E+00     7.854E+00     8.598E+01     2.177E+01     6.086E+00     3.764E+01     3.854E+02     3.538E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     8.010E+02     1.745E+00     1.011E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.833E+03
omf           6.006E-05     1.862E-03     8.086E-04     1.068E-02     4.610E-04     1.042E-05     5.831E-03     4.637E-04     1.605E-04     1.226E-03     1.153E-03     2.502E-04     3.249E-05     5.931E-03     3.500E-08     4.156E-01     3.016E-02     4.060E-07     4.139E-03     1.532E-04     2.360E-04     1.330E-02     3.420E-05     8.777E-05     1.375E-02     2.233E-02     4.712E-04     8.024E-04     6.380E-04     1.926E-02     3.868E-02     9.536E-03     1.928E-02     3.495E-03     1.865E-01     2.067E-12     6.215E-02     1.580E-03     2.296E-02     6.305E-02     4.752E-02     3.357E+00     3.124E-01     2.220E-01     5.388E-03     3.453E-01     2.228E+00     3.466E-01     1.381E-01     6.038E-02     1.685E-01     8.366E+00     1.835E+00     3.111E-01     5.157E+00     1.292E+01     2.999E-04     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.836E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.799E+02
ely           1.504E-01     1.429E+01     7.389E+00     3.400E+01     1.931E+00     3.540E-03     1.689E+01     1.409E+00     1.547E+00     2.056E+00     5.002E+00     1.229E+00     9.302E-02     3.925E-01     9.530E-06     7.073E+01     6.559E-02     6.121E+00     3.512E+00     1.471E-01     2.653E-01     1.023E+01     1.278E-02     1.127E-02     1.116E+01     1.379E+01     3.810E+00     7.826E-01     8.644E-01     2.227E-01     4.224E+00     1.911E+02     2.728E+02     3.026E+01     2.422E+01     1.334E+02     2.052E+00     1.412E-02     2.204E+00     6.703E+00     1.761E+00     1.019E+00     4.789E+02     1.997E+01     1.514E+02     6.027E+01     1.427E+02     7.309E+01     4.122E+00     6.332E+00     7.475E+00     5.820E+00     1.224E+00     2.788E+00     5.816E+01     1.920E+02     3.792E-05     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.222E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     3.439E+03
gdt           4.586E-03     4.414E-01     2.277E-01     1.042E+00     5.956E-02     1.081E-04     5.181E-01     4.324E-02     4.762E-02     6.328E-02     1.533E-01     3.700E-02     2.856E-03     1.204E-02     4.050E-07     5.008E-01     2.007E-02     4.049E+00     4.948E-01     2.074E-02     3.748E-02     1.439E+00     1.786E-03     1.711E-03     1.562E+00     1.933E+00     6.975E-01     1.433E-01     1.582E-01     5.641E-02     4.909E-01     7.343E+00     5.141E+01     9.693E-01     3.769E+00     1.368E-01     4.406E-01     4.349E-03     6.786E-01     1.101E+00     3.364E-01     7.506E-01     4.803E+02     5.798E+01     2.780E-01     1.592E+00     9.325E-01     2.390E+00     3.432E-01     3.166E-01     4.882E-02     3.966E-02     6.541E-03     1.819E-02     3.801E-01     1.255E+00     3.974E-06     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     4.488E+02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.543E+03
wtr           3.662E-03     3.510E-01     1.814E-01     8.308E-01     4.784E-02     8.869E-05     4.134E-01     3.441E-02     3.788E-02     5.039E-02     1.222E-01     2.973E-02     2.275E-03     9.583E-03     9.000E-09     8.102E+00     2.817E-01     1.349E-03     1.740E-01     7.307E-03     1.311E-02     5.065E-01     6.293E-04     5.726E-04     5.508E-01     6.816E-01     4.055E-02     8.328E-03     9.209E-03     2.258E-02     1.057E-01     1.081E+01     2.386E+00     5.555E-01     1.805E-01     1.987E-13     1.214E-01     2.434E-03     3.798E-01     2.277E-01     6.901E-02     4.839E-02     1.091E+02     3.080E+01     2.888E+01     4.314E+00     4.732E+00     5.470E+00     2.490E-01     3.825E-01     2.481E-01     1.969E-01     3.724E-02     9.317E-02     1.929E+00     6.372E+00     2.589E-03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.334E+01     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     2.435E+02
cns           5.188E-03     3.895E-01     2.089E-01     1.069E+00     5.662E-02     1.333E-04     5.247E-01     4.119E-02     4.333E-02     5.227E-02     1.398E-01     5.281E-02     2.782E-03     1.617E-01     1.240E-07     2.164E+02     7.535E+00     3.239E-03     1.087E-01     4.601E-03     9.124E-03     3.324E-01     4.602E-04     6.596E-04     4.117E-01     4.803E-01     1.008E-01     2.071E-02     2.287E-02     1.976E-05     4.019E+00     8.444E+00     1.803E+01     1.142E-02     1.688E-01     1.947E-13     1.633E-01     3.655E-03     5.705E-01     3.423E-01     1.026E-04     7.617E-05     2.530E+01     2.558E+01     1.173E+00     1.843E+00     1.531E+01     6.075E+01     8.674E+00     1.062E+01     4.982E+00     8.279E-04     2.714E-04     5.150E-01     2.296E+01     6.565E+01     6.249E-02     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     1.639E+01     3.860E+00     6.267E+03     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     0.000E+00     6.876E+03
